name,description_html,type_id,state_id,priority,assignees,extra_properties,cycle_name,module_name
IRS交易支持对接xswap实现线上对冲,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""9a969130-2666-4604-9326-c2b17ca09ef1""]","{""req_source"": ""FICCHEADS-873"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""center"": ""代客业务中心"", ""biz_priority"": ""在研-优先级0"", ""delivery_content"": ""支持IRS通过xswap平台进行线上对冲"", ""techLead"": ""144bf735-9e10-4029-84d0-85e3749bf5d3""}",大象-常规-26-0425,
境外债自营风控优化需求,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""86316c00-0847-43a8-8176-834f264e0307""]","{""req_source"": ""FICCHEADS-1097"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""center"": ""风险合规中心"", ""team"": ""风险管理团队"", ""biz_priority"": ""在研-优先级0"", ""delivery_content"": ""支持关联SOFR和SOFR Index的浮息债风险损益计量"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa""}",大象-常规-26-0425,
其他债权投资和持有至到期损益计算逻辑优化,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""daa28f62-9d59-4c8a-9c93-28d931e72b99""]","{""req_source"": ""FICCHEADS-1136"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""center"": ""风险合规中心"", ""team"": ""风险管理团队"", ""biz_priority"": ""在研-优先级0"", ""delivery_content"": ""支持风控日报、盈亏监控等对摊余成本法计量债券的支持"", ""techLead"": ""74c21a3b-1b9b-47f2-b7ab-b8195738260d""}",大象-常规-26-0425,
监管报表-现券和回购偏离度报表完善需求V2,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""daa28f62-9d59-4c8a-9c93-28d931e72b99""]","{""req_source"": ""FICCHEADS-812"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""center"": ""风险合规中心"", ""team"": ""风险管理团队"", ""biz_priority"": ""在研-优先级0"", ""delivery_content"": ""支持生成偏离度月报"", ""techLead"": ""77342d2f-a6cf-4a2d-8142-2f5f84d0636a""}",大象-常规-26-0425,
债券ETF业务系统需求说明书（二期）：二级交易,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""86316c00-0847-43a8-8176-834f264e0307""]","{""req_source"": ""FICCHEADS-1140"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""center"": ""自营业务中心"", ""team"": ""信用交易台"", ""biz_priority"": ""在研-优先级0"", ""delivery_content"": ""1、交付风控规则：DVBP、单笔交易规模、资产持仓限额；\n2、标的池：标的池规则；\n3、月度授权：支持债券ETF的风控规则通过月度授权生成（启动开发）"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa""}",大象-常规-26-0425,
美国国债做市系统需求,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""943c1313-5035-46a0-b1e2-91e3a19546a6""]","{""req_source"": ""FICCHEADS-1189"", ""department"": ""香港金控FICC"", ""domestic_overseas"": ""境外"", ""center"": ""做市业务中心"", ""team"": ""外币债券做市台"", ""biz_priority"": ""在研-优先级0"", ""delivery_content"": ""完成需求方案设计与中心内部评审，与业务侧及对接系统方确认最终方案"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa""}",大象-常规-26-0425,
金控FICC期货（港交所外汇期货）前台交易簿记需求,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""943c1313-5035-46a0-b1e2-91e3a19546a6""]","{""req_source"": ""FICCHEADS-1194"", ""department"": ""香港金控FICC"", ""domestic_overseas"": ""境外"", ""center"": ""做市业务中心"", ""team"": ""大象平台产品团队"", ""biz_priority"": ""在研-优先级0"", ""delivery_content"": ""1、完成大象外汇期货成交数据对接Galaxy、Retina，包括日间实时成交同步与日终成交同步\n2、同步加载Abacus日初持仓数据\n3、从上游接入外汇期货彭博BBG Ticker及对应收盘价、结算价等静态数据"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa""}",大象-常规-26-0425,
债券增值税现金流自动生成,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""9a969130-2666-4604-9326-c2b17ca09ef1""]","{""req_source"": ""FICCHEADS-1149"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""center"": ""代客业务中心"", ""team"": ""宏观产品团队"", ""biz_priority"": ""在研-优先级0"", ""delivery_content"": ""1、新增增值税配置\n2、生成增值税现金流\n3、在合约维度估值中新增“未支付税费”及“已支付税费”字段，“未支付税费”计入合约价值字段\n4、盯市和风控模块感知合约价值逻辑调整\n5、“未支付税费”及“已支付税费”字段推送运营并复核"", ""techLead"": ""144bf735-9e10-4029-84d0-85e3749bf5d3""}",大象-常规-26-0425,
外币回购大象开发需求,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""6fe8459b-3b6b-4197-a29a-f95f2a7e20cc""]","{""req_source"": ""FICCHEADS-1197"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""center"": ""流动性管理中心"", ""team"": ""—"", ""biz_priority"": ""在研-优先级0"", ""delivery_content"": ""完成质押券数量、单笔交易金额、回购期限风控规则交付，及成交确认模块交付"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa""}",大象-常规-26-0425,
OCI账户持仓减值计算方案调整需求说明书,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""86316c00-0847-43a8-8176-834f264e0307""]","{""req_source"": ""FICCHEADS-1110"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""center"": ""自营业务中心"", ""team"": ""自营交易五台"", ""biz_priority"": ""自营业务中心优先级1"", ""delivery_content"": ""【报表团队】开发报表界面；\n基于债券持仓，提供OCI账户的减值计算报表；"", ""techLead"": ""74c21a3b-1b9b-47f2-b7ab-b8195738260d""}",大象-常规-26-0425,
大象策略管理支持配置HAB平台镜像版本,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""535b3838-1804-4a1f-8353-5320babd97b8""]","{""req_source"": ""FICCHEADS-1203"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""center"": ""科技研发中心"", ""team"": ""量化研发团队"", ""biz_priority"": ""科技研发中心"", ""delivery_content"": ""非生产环境支持选择镜像版本，支持选择生产环境镜像版本"", ""techLead"": ""77342d2f-a6cf-4a2d-8142-2f5f84d0636a""}",大象-常规-26-0425,
债券借贷直联本币上行,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""6fe8459b-3b6b-4197-a29a-f95f2a7e20cc""]","{""req_source"": ""IT需求申请央20251028572539-1"", ""department"": ""中央交易室"", ""domestic_overseas"": ""境内"", ""biz_priority"": ""在研-优先级0"", ""delivery_content"": ""持续交易链路开发工作"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa""}",大象-常规-26-0425,
外币拆借业务模块开发,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""6fe8459b-3b6b-4197-a29a-f95f2a7e20cc""]","{""req_source"": ""IT需求申请资运20251224590060-9"", ""department"": ""资金运营部"", ""domestic_overseas"": ""境内"", ""biz_priority"": ""在研-优先级0"", ""delivery_content"": ""完成上行接口对接，并完成验收"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa""}",大象-常规-26-0425,
交易所回购量化策略（从基础到进阶）,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""daa28f62-9d59-4c8a-9c93-28d931e72b99""]","{""req_source"": ""IT需求申请资运20251224590060-4"", ""department"": ""资金运营部"", ""domestic_overseas"": ""境内"", ""biz_priority"": ""在研-优先级0"", ""delivery_content"": ""支持目标一的研究"", ""techLead"": ""74c21a3b-1b9b-47f2-b7ab-b8195738260d""}",大象-常规-26-0425,
关于风险数据集市采集固收Cube和大象系统场外业务数据的需求,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""9a969130-2666-4604-9326-c2b17ca09ef1""]","{""req_source"": ""IT需求申请风20250905559247"", ""department"": ""风险管理部"", ""domestic_overseas"": ""境内"", ""biz_priority"": ""在研-优先级0"", ""delivery_content"": ""提供大象系统手工簿记行情、收益互换定义文件、预付金账户配置、保证金参数、盯市配置、交易簿参数、簿记复核状态变更等数据"", ""techLead"": ""b5cf400d-4a1a-4daf-8ad7-dc33d720391c""}",大象-常规-26-0425,
对接彭博交易日历和结算日历,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""535b3838-1804-4a1f-8353-5320babd97b8""]","{""req_source"": ""内部优化"", ""department"": ""信息技术部"", ""domestic_overseas"": ""境内"", ""delivery_content"": ""完成资讯彭博交易日历和结算日历的对接，完成并行并替换"", ""techLead"": ""98cb9446-ac30-4857-9c77-644999e62d52""}",大象-常规-26-0425,
O45迁移+交易所固收平台切换至互联网平台,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""86316c00-0847-43a8-8176-834f264e0307""]","{""department"": ""信息技术部"", ""domestic_overseas"": ""境内"", ""delivery_content"": ""点击成交、协商成交下单接口等调整；"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa""}",大象-常规-26-0425,
智能BI项目POC,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""b5cf400d-4a1a-4daf-8ad7-dc33d720391c""]","{""department"": ""信息技术部"", ""domestic_overseas"": ""境内"", ""center"": ""FICC交易平台中心"", ""team"": ""平台架构"", ""techLead"": ""b5cf400d-4a1a-4daf-8ad7-dc33d720391c""}",大象-常规-26-0425,
LAMP持续优化,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""1f032804-4e24-4b85-a5d3-e57bb39f84b4""]","{""department"": ""信息技术部"", ""domestic_overseas"": ""境内"", ""delivery_content"": ""完成LAMP功能优化"", ""techLead"": ""74c21a3b-1b9b-47f2-b7ab-b8195738260d""}",大象-常规-26-0425,
境外期货交易下单支持BBG Ticker下单,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""8baed4ad-64c0-4922-b4bb-e9d77a865fd7""]","{""department"": ""信息技术部"", ""domestic_overseas"": ""境外"", ""team"": ""大象平台产品团队"", ""delivery_content"": ""支持境外期货通过彭博代码进行下单"", ""techLead"": ""ee12bda6-18fc-4ad5-a35e-74c256781157""}",大象-常规-26-0425,
优化境外期货交易链路静态数据的对接方式,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""b0c16d7f-e6db-46ed-b34e-ff2059b1c211""]","{""req_source"": ""内部优化"", ""department"": ""信息技术部"", ""domestic_overseas"": ""境外"", ""team"": ""大象平台产品团队"", ""delivery_content"": ""完成上游数据数据分析，评估RDS改动方案"", ""techLead"": ""98cb9446-ac30-4857-9c77-644999e62d52""}",大象-常规-26-0425,
除IRD集群、Turingx集群外所有集群迁移job_manager,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""535b3838-1804-4a1f-8353-5320babd97b8""]","{""req_source"": ""内部优化"", ""department"": ""信息技术部"", ""domestic_overseas"": ""境内"", ""delivery_content"": ""完成除IRD集群和Turingx集群外所有集群迁移job_manager"", ""techLead"": ""77342d2f-a6cf-4a2d-8142-2f5f84d0636a""}",大象-常规-26-0425,
CBOT交易所期权日终行情维护,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""535b3838-1804-4a1f-8353-5320babd97b8""]","{""req_source"": ""内部优化"", ""department"": ""信息技术部"", ""domestic_overseas"": ""境内"", ""delivery_content"": ""完成CBOT结算价和收盘价维护"", ""techLead"": ""98cb9446-ac30-4857-9c77-644999e62d52""}",大象-常规-26-0425,
GP数据库交易所回购历史数据同步到DDB数据库,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""535b3838-1804-4a1f-8353-5320babd97b8""]","{""req_source"": ""内部优化"", ""department"": ""信息技术部"", ""domestic_overseas"": ""境内"", ""delivery_content"": ""GP数据库交易所回购历史数据同步到DDB数据库"", ""techLead"": ""77342d2f-a6cf-4a2d-8142-2f5f84d0636a""}",大象-常规-26-0425,
场外期权入池场景技术优化,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""535b3838-1804-4a1f-8353-5320babd97b8""]","{""req_source"": ""内部优化"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""center"": ""代客业务中心"", ""delivery_content"": ""优化场外期权数量过多导致入池失败的场景"", ""techLead"": ""98cb9446-ac30-4857-9c77-644999e62d52""}",大象-常规-26-0425,
审批监控（新）支持显示流程待办,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""15e4d327-6119-4941-85ac-624f7b021630""]","{""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""team"": ""合规风控台"", ""delivery_content"": ""审批监控（新）界面，支持默认显示全部未审批流程，减少业务查找找审批流程的时间"", ""techLead"": ""ee12bda6-18fc-4ad5-a35e-74c256781157""}",大象-常规-26-0425,
授权流程迁移,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""15e4d327-6119-4941-85ac-624f7b021630""]","{""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""team"": ""合规风控台"", ""delivery_content"": ""固收自营授权流程迁移，启动授权流程的后端服务迁移，从老流程平台迁移到新流程平台"", ""techLead"": ""b5cf400d-4a1a-4daf-8ad7-dc33d720391c""}",大象-常规-26-0425,
选择角色界面优化,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""15e4d327-6119-4941-85ac-624f7b021630""]","{""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""team"": ""合规风控台"", ""delivery_content"": ""1、选择角色的弹窗中，不展示已选中的角色\n2、选择角色的弹窗中，角色id的展示逻辑和界面角色的显示逻辑保持一致"", ""techLead"": ""b5cf400d-4a1a-4daf-8ad7-dc33d720391c""}",大象-常规-26-0425,
冻结用户无法作为审批人进行审批,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""15e4d327-6119-4941-85ac-624f7b021630""]","{""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""team"": ""合规风控台"", ""delivery_content"": ""流程模板配置界面，无法选择冻结用户作为审批人"", ""techLead"": ""b5cf400d-4a1a-4daf-8ad7-dc33d720391c""}",大象-常规-26-0425,
反洗钱异常提醒优化,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""1f032804-4e24-4b85-a5d3-e57bb39f84b4""]","{""req_source"": ""内部优化"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""delivery_content"": ""1.夜间回溯反洗钱提醒增加铃客提醒\n2. 系统内提醒的过期时间改为72小时""}",大象-常规-26-0425,
监控报表明细优化,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""daa28f62-9d59-4c8a-9c93-28d931e72b99""]","{""req_source"": ""内部优化"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""center"": ""风控合规中心"", ""team"": ""合规风控台"", ""delivery_content"": ""自营监管-利率互换明细表增加列：外部成交编号"", ""techLead"": ""74c21a3b-1b9b-47f2-b7ab-b8195738260d""}",大象-常规-26-0425,
监控报表明细优化,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""daa28f62-9d59-4c8a-9c93-28d931e72b99""]","{""req_source"": ""内部优化"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""center"": ""代客业务中心"", ""team"": ""客需交易台"", ""delivery_content"": ""新增三位投资经理名章"", ""techLead"": ""144bf735-9e10-4029-84d0-85e3749bf5d3""}",大象-常规-26-0425,
场外运营侧内部优化,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""9a969130-2666-4604-9326-c2b17ca09ef1""]","{""req_source"": ""内部优化"", ""department"": ""信息技术部"", ""domestic_overseas"": ""境内"", ""center"": ""代客业务中心"", ""delivery_content"": ""1、运营侧批量分仓导入模板增加标的、交易方向、开平方向\n2、交易工作台我的关注增加报价的买入和卖出量\n3、在“标的管理”-“标的信息管理”中，“标的列表”的最右侧“操作”列中增加“入池申请”功能，点击后弹出标的入池申请窗口。"", ""techLead"": ""144bf735-9e10-4029-84d0-85e3749bf5d3""}",大象-常规-26-0425,
场外对客客户端内部优化,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""9a969130-2666-4604-9326-c2b17ca09ef1""]","{""req_source"": ""内部优化"", ""department"": ""信息技术部"", ""domestic_overseas"": ""境内"", ""center"": ""代客业务中心"", ""delivery_content"": ""场外对客平台支持客户配置期货互换、权益互换、债券互换等各个交易页面可选择的book，从而实现book的定制展示，新增book默认展示状态。"", ""techLead"": ""144bf735-9e10-4029-84d0-85e3749bf5d3""}",大象-常规-26-0425,
港交所外汇期货做市交易系统建设需求说明书,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""943c1313-5035-46a0-b1e2-91e3a19546a6""]","{""req_source"": ""FICCHEADS-1180"", ""department"": ""香港金控FICC"", ""domestic_overseas"": ""境外"", ""category_l1"": ""外汇"", ""category_l2"": ""外汇期货"", ""category_l3"": ""交易链路"", ""center"": ""做市业务中心"", ""team"": ""外汇做市台"", ""biz_pm"": ""赵鸿达"", ""biz_priority"": ""在研-优先级0"", ""estimated_iteration"": ""预计0704迭代完成交付"", ""delivery_content"": ""启动对冲交易链路相关功能开发，完成FSS平台外部对接和联调工作。"", ""techLead"": ""98cb9446-ac30-4857-9c77-644999e62d52"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0523,【海外交易能力建设】香港外汇期货做市项目
债券ETF业务系统需求说明书（二期）：二级交易,<p>实现债券ETF交易链路建设中二级交易功能。</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""86316c00-0847-43a8-8176-834f264e0307""]","{""req_source"": ""FICCHEADS-1140"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""基金"", ""category_l2"": ""债券ETF"", ""category_l3"": ""交易链路"", ""center"": ""自营业务中心"", ""team"": ""信用交易台"", ""biz_pm"": ""韩玲"", ""biz_priority"": ""在研-优先级0"", ""estimated_iteration"": ""预计0704迭代之后完成交付"", ""delivery_content"": ""一、交易链路部分\n1、出入池流程；\n2、月度授权；\n二、风险管理部分\n期限风险、风控总览、盈亏监控、归因运行、自营日报、资金成本适配"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0523,
美国国债做市系统需求,<p>1. 对冲端连接城堡基金接口， 接入对冲端渠道的行情信息</p><p>2. 报价端连接彭博等渠道，策略报价能够报至ALLQ等渠道</p><p>3. 大象报价面板支持进行对美国国债的策略报价和策略对冲平盘</p><p>4. 大象询价回复面板和类似功能支持进行客户询价的策略/人工询价回复</p><p>5. 支持查询订单、成交、持仓、PnL、风险等相关报表信息</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""943c1313-5035-46a0-b1e2-91e3a19546a6""]","{""req_source"": ""FICCHEADS-1189"", ""department"": ""香港金控FICC"", ""domestic_overseas"": ""境外"", ""category_l1"": ""债券"", ""category_l2"": ""美国国债"", ""category_l3"": ""交易链路"", ""center"": ""做市业务中心"", ""team"": ""外币债券做市台"", ""biz_pm"": ""韩玲"", ""biz_priority"": ""在研-优先级0"", ""estimated_iteration"": ""预计0704迭代之后完成交付"", ""delivery_content"": ""启动彭博对客报价相关功能开发、完成城堡证券报价行情接入、解析，以及与彭博报价接口对接工作。"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0523,
金控FICC期货（港交所外汇期货）前台交易簿记需求,<p>本需求为前台交易簿记需求，针对港交所外汇期货所涉及的前台交易簿记，拟进行整体建设，包括交易簿记、持仓管理、风险管理、估值模型及现金流计算、账户管理等。</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""943c1313-5035-46a0-b1e2-91e3a19546a6""]","{""req_source"": ""FICCHEADS-1194"", ""department"": ""香港金控FICC"", ""domestic_overseas"": ""境外"", ""category_l1"": ""期货"", ""category_l2"": ""外汇期货"", ""category_l3"": ""交易簿记"", ""center"": ""做市业务中心"", ""team"": ""大象平台产品团队"", ""biz_pm"": ""赵鸿达"", ""biz_priority"": ""在研-优先级0"", ""estimated_iteration"": ""预计0704迭代之后完成交付"", ""delivery_content"": ""1、启动风险指标监控功能开发，实现事后风险指标实时计算与展示。\n2、启动损益、估值、Delta等相关功能开发，完成组合综合监控和敏感度监控功能基本框架搭建。\n3、成交数据同步给Retina"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0523,
外币回购大象开发需求,<p>新开发外币回购业务模块，但需求目前还在审核，尚未提交</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""6fe8459b-3b6b-4197-a29a-f95f2a7e20cc""]","{""req_source"": ""FICCHEADS-1197"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""回购"", ""category_l2"": ""外币回购"", ""category_l3"": ""交易链路"", ""center"": ""流动性管理中心"", ""team"": ""—"", ""biz_pm"": ""韩玲"", ""biz_priority"": ""在研-优先级0"", ""estimated_iteration"": ""预计0704迭代之后完成交付"", ""delivery_content"": ""交付下单页面相关计算及下单事前校验（足额抵押校验、质押券总额校验（前端判断）、回购额度校验、单月到期规模校验）"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0523,
OCI账户持仓减值计算方案调整需求说明书,<p>对以摊余成本计量的债券、以公允价值计量且其变动计入其他综合收益的债券的减值计算方法进行调整。</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""86316c00-0847-43a8-8176-834f264e0307""]","{""req_source"": ""FICCHEADS-1110"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""综合"", ""category_l2"": ""风险管理"", ""category_l3"": ""账户管理"", ""center"": ""自营业务中心"", ""team"": ""自营交易五台"", ""biz_pm"": ""赵鸿达"", ""biz_priority"": ""在研-优先级0"", ""estimated_iteration"": ""预计0523迭代完成交付"", ""delivery_content"": ""OCI账户债券减值报表"", ""remarks"": ""牵头技术负责人在【3月20日】已确认"", ""techLead"": ""74c21a3b-1b9b-47f2-b7ab-b8195738260d"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0523,
OCI账户报表需求,<p>针对OCI账户下的持仓，因计算方式和其他账户不同，支持相关字段的计算及展示以及报表查询导出功能。</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""daa28f62-9d59-4c8a-9c93-28d931e72b99""]","{""req_source"": ""FICCHEADS-1193"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""债券"", ""category_l2"": ""债券"", ""category_l3"": ""交易后"", ""center"": ""自营业务中心"", ""biz_pm"": ""吴凡"", ""biz_priority"": ""自营业务中心1"", ""estimated_iteration"": ""预计0613迭代完成交付"", ""delivery_content"": ""1、完成OCI类持仓的指标计量与日间监控；\n2、支持日终报表的生成和推送"", ""remarks"": ""牵头技术负责人在【3月20日】已确认"", ""techLead"": ""74c21a3b-1b9b-47f2-b7ab-b8195738260d"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0523,
股指期货预埋触发单功能（重提）,<p>大象支持时间条件、价格条件等智能条件算法</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""535b3838-1804-4a1f-8353-5320babd97b8""]","{""req_source"": ""FICCHEADS-1175"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""期货"", ""category_l2"": ""股指期货"", ""category_l3"": ""交易链路"", ""center"": ""自营业务中心"", ""team"": ""自营交易七台"", ""biz_pm"": ""武晨宇"", ""biz_priority"": ""自营业务中心2"", ""estimated_iteration"": ""预计0704迭代完成交付"", ""delivery_content"": ""1.完成与业务产品方案沟通确认\n2.后端完成新策略框架准备"", ""remarks"": ""牵头技术负责人在【3月20日】已确认"", ""techLead"": ""77342d2f-a6cf-4a2d-8142-2f5f84d0636a"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0523,
商品期权做市大象相关组合管理、风险建设需求,<p>为配合使用自主研发的低延时商品期权做市系统（xtrader）替代同余这一外采系统，提升交易性能与响应效率，我们提出大象相关组合管理、风险建设需求。</p><p>本需求包括配合商品期权做市开展所涉及大象系统的用户权限管理、风险参数配置、成交以及组合风险分析相关的数据同步与报表计算展示等内容</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""14b265fe-200d-46aa-8e25-66f57a1e130d""]","{""req_source"": ""FICCHEADS-1192"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""期权"", ""category_l2"": ""商品期权"", ""category_l3"": ""交易链路"", ""center"": ""做市业务中心"", ""team"": ""利率衍生品交易台"", ""biz_pm"": ""武晨宇"", ""biz_priority"": ""做市业务中心1"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0523,
